Date,Open,High,Low,Close,Volume,AveragePrice,TrueRange,PriceAction,HighestHigh,LowestLow,SMA,EMA,EMA26,UpMove,DownMove,PlusDM,MinusDI,EMADM,ATR,PercK,PercD
21-09-2004,59.905,60.21,58.755,58.92,7236000,59.4825,1.455,-1.055,60.8,49.47,54.03357143,55.50212914,,-0.59,-0.37,0,0,,2.003608149,3.03936626,-0.025380023
22-09-2004,58.7,59.835,58.405,59.19,7588800,59.12,1.43,0.315,60.8,49.47,54.68107143,55.99384525,,-0.375,0.35,0,0.35,,1.962636138,2.661816979,1.363547171
23-09-2004,59.42,61.315,58.51,60.41,8544200,59.9125,2.805,0.9925,60.8,49.66,55.37071429,56.58266588,,1.48,-0.105,1.48,0,,2.022804986,0.652092129,2.117758456
24-09-2004,60.47,62.05,59.88,59.915,9132600,60.965,2.17,-1.3275,61.315,49.805,56.07857143,57.0269771,56.41518519,0.735,-1.37,0.735,0,,2.033318915,2.234904418,1.849604509
27-09-2004,59.78,60.44,58.9,59.13,7073200,59.67,1.54,-0.865,62.05,50.25,56.67428571,57.30738015,56.61628258,-1.61,0.98,0,0.98,,1.99808185,4.641182548,2.509393032
28-09-2004,60.65,63.7,60.105,63.43,16946000,61.9025,3.595,2.9175,62.05,50.5,57.55142857,58.12372947,57.12100239,3.26,-1.205,3.26,0,,2.112147432,-2.33374202,1.514114982
29-09-2004,63.35,67.51,63.115,65.54,30547000,65.3125,4.395,1.3225,63.7,50.65,58.57892857,59.11256554,57.74463184,3.81,-3.01,3.81,0,,2.27520833,-2.949781572,-0.214113681
30-09-2004,64.95,66.15,64.5,64.8,13771800,65.325,1.65,-0.6,67.51,53.23,59.44571429,59.87089013,58.2672517,-1.36,-1.385,0,0,,2.230550592,3.97885773,-0.434888621
01-10-2004,65.4,67.12,64.45,66.29,15140000,65.785,2.67,0.95,67.51,53.395,60.34142857,60.72677145,58.86152936,0.97,0.05,0.97,0,,2.261939835,1.832932692,0.95400295
04-10-2004,67.625,68.435,67.015,67.53,13035800,67.725,1.42,-0.2425,67.51,55.1,61.18321429,61.63386859,59.50363829,1.315,-2.565,1.315,0,,2.201801276,-0.029519206,1.927423739
05-10-2004,67.33,69.265,66.12,69.185,14988200,67.6925,3.145,2.42,68.435,55.825,62.125,62.64068611,60.2207762,0.83,0.895,0,0.895,,2.269172613,-1.136105431,0.222436019
06-10-2004,68.775,69.225,68,68.54,13394800,68.6125,1.225,-0.19,69.265,56.775,62.95035714,63.4272613,60.837015,-0.04,-1.88,0,0,,2.194588855,1.043841336,-0.040594433
07-10-2004,68.46,69.94,68.275,69.425,14129200,69.1075,1.665,0.8,69.265,58.385,63.71321429,64.22695979,61.47316203,0.715,-0.275,0.715,0,,2.15676108,-0.233696049,-0.108653381
08-10-2004,69.36,69.84,68.51,68.865,11080600,69.175,1.33,-0.5575,69.94,58.405,64.36928571,64.84536515,62.02070559,-0.1,-0.235,0,0,,2.097706717,1.524876769,0.778340685
11-10-2004,68.5,69.43,66.925,67.63,10482600,68.1775,2.505,-0.9825,69.94,58.405,64.99142857,65.2166498,62.43620888,-0.41,1.585,0,1.585,,2.126799094,3.257076386,1.516085702
12-10-2004,67.22,68.805,66.7,68.7,11677200,67.7525,2.105,1.6875,69.94,58.51,65.67071429,65.68109649,62.9001934,-0.625,0.225,0,0.225,,2.125242016,1.816783268,2.199578808
13-10-2004,71.66,71.775,70.04,70.45,19786000,70.9075,1.735,-1.0625,69.94,58.9,66.38785714,66.31695029,63.45943834,2.97,-3.34,2.97,0,,2.097367586,-0.718284567,1.451858362
14-10-2004,70.505,71.19,69.28,71,10452600,70.235,1.91,1.0125,71.775,58.9,67.17964286,66.94135692,64.01799846,-0.585,0.76,0,0.76,,2.083984187,1.09521286,0.731237187
15-10-2004,72.465,72.75,70.975,72.055,13208000,71.8625,1.775,-0.0125,71.775,60.105,68.10285714,67.623176,64.61333191,1.56,-1.695,1.56,0,,2.061913888,-0.390040049,-0.004370585
18-10-2004,71.6,74.6,70.605,74.58,14050400,72.6025,3.995,3.4675,72.75,63.115,68.89928571,68.55075253,65.35160362,1.85,0.37,1.85,0,,2.199991468,-2.641359651,-0.645395613
19-10-2004,75.25,76.2,73.675,73.97,18128000,74.9375,2.525,-1.6075,74.6,64.45,69.50142857,69.27331886,65.99000335,1.6,-3.07,1.6,0,,2.223206363,0.826690286,-0.734903138
20-10-2004,74.015,74.495,69.8,70.245,22745400,72.1475,4.695,-3.7875,76.2,64.45,69.89035714,69.40287635,66.30518829,-1.705,3.875,0,3.875,,2.399763051,7.444913268,1.876747968
21-10-2004,72.2,75.065,70.81,74.69,29179000,72.9375,4.255,2.9975,76.2,66.12,70.49035714,70.10782617,66.92628545,0.57,-1.01,0.57,0,,2.532279976,2.06277108,3.444791545
22-10-2004,85.27,90.085,82.04,86.215,73783800,86.0625,8.045,0.625,76.2,66.12,71.825,72.25544934,68.35507912,15.02,-11.23,15.02,0,,2.926045692,-13.25173669,-1.248017446
25-10-2004,88.2,97.215,86.275,93.7,65528400,91.745,10.94,4.705,90.085,66.7,73.57607143,75.11472276,70.23248067,7.13,-4.235,7.13,0,,3.498471,-4.234012649,-5.140992752
26-10-2004,93.17,96.32,90,90.9,44614200,93.16,6.32,-3.395,97.215,66.7,75.17321429,77.2194264,71.76340803,-0.895,-3.725,0,0,,3.700008786,6.276712056,-3.736345759
27-10-2004,91.36,94.76,90.885,92.985,26713000,92.8225,3.875,0.975,97.215,66.7,76.85607143,79.32150288,73.3353778,-1.56,-0.885,0,0,,3.712508158,4.395261845,2.145987084
28-10-2004,93.34,97.195,92.8,96.65,29693600,94.9975,4.395,3.3075,97.215,66.7,78.84071429,81.63196916,75.06238685,2.435,-1.915,2.435,0,,3.761257575,0.601655885,3.757876596
29-10-2004,99.445,99.98,95.3,95.32,42325000,97.64,4.68,-4.3825,97.215,66.7,80.81857143,83.45703994,76.56295079,2.785,-2.5,2.785,0,,3.826882034,1.865203376,2.287373702
01-11-2004,96.775,98.835,95.635,98.015,24449800,97.235,3.2,1.4,99.98,69.28,82.9125,85.39810128,78.15199147,-1.145,-0.335,0,0,,3.782104746,1.99330493,1.486721397
02-11-2004,99.39,99.62,96.67,97.435,22692600,98.145,2.95,-1.6875,99.98,69.28,84.84,87.00302111,79.58036247,0.785,-1.035,0.785,0,,3.722668693,2.50325817,2.120588825
03-11-2004,99.09,100.8,95.375,95.835,27777400,98.0875,5.425,-3.88,99.98,69.8,86.61392857,88.18061829,80.7844097,1.18,1.295,0,1.295,,3.844263786,3.990949355,2.829170818
04-11-2004,94.22,95.2,91.675,92.35,28819200,93.4375,3.525,-2.0225,100.8,69.8,88.06357143,88.73653586,81.64112009,-5.6,3.7,0,3.7,,3.82145923,8.218045661,4.904084395
05-11-2004,90.99,91.15,84.275,84.675,39666200,87.7125,6.875,-6.195,100.8,69.8,88.78464286,88.19499774,81.86585194,-4.05,7.4,0,7.4,,4.039569285,15.0707977,9.093264239
08-11-2004,85.465,87.72,84.7,86.275,22383600,86.21,3.02,0.47,100.8,69.8,89.66357143,87.93899804,82.1924555,-3.43,-0.425,0,0,,3.966742907,14.47722516,12.58868951
09-11-2004,87.05,87.6,82.635,84.35,22128400,85.1175,4.965,-2.1175,100.8,70.81,90.67107143,87.46046497,82.35227361,-0.12,2.065,0,2.065,,4.038046985,15.98367625,15.17723303
10-11-2004,85.335,86.26,83.165,83.93,21288000,84.7125,3.095,-1.485,100.8,82.04,91.33107143,86.98973631,82.46914223,-1.34,-0.53,0,0,,3.970686487,16.49313194,15.65134445
11-11-2004,84.565,91.875,83.785,91.51,29971000,87.83,8.09,7.1525,100.8,82.635,91.70928571,87.59243813,83.1388354,5.615,-0.62,5.615,0,,4.264923166,9.920179396,14.13232919
12-11-2004,92.615,94.9,88.7,91,33492200,91.8,6.2,-1.6075,100.8,82.635,91.51642857,88.04677972,83.72114389,3.025,-4.915,3.025,0,,4.40314294,9.569611601,11.99430764
15-11-2004,90.225,94.16,89.375,92.435,23803000,91.7675,4.785,1.7725,100.8,82.635,91.62607143,88.63187575,84.36661471,-0.74,-0.675,0,0,,4.430418444,8.447148519,9.312313172
16-11-2004,88.75,89.735,85.415,86.27,41834800,87.575,4.32,-2.545,100.8,82.635,91.14642857,88.31695899,84.50760621,-4.425,3.96,0,3.96,,4.422531412,14.05970294,10.69215435
17-11-2004,84.51,88.75,84.5,86.25,36265800,86.625,4.25,0.495,100.8,82.635,90.40357143,88.04136445,84.63667242,-0.985,0.915,0,0.915,,4.41020774,14.50575744,12.3375363
18-11-2004,85.145,87.21,82.865,83.77,33259200,85.0375,4.345,-1.955,100.8,82.635,89.57857143,87.47184919,84.57247446,-1.54,1.635,0,1.635,,4.405550044,16.57340275,15.04628771
19-11-2004,84.55,84.99,83.26,84.7,17538600,84.125,1.73,0.65,100.8,82.635,88.6275,87.1022693,84.5819208,-2.22,-0.395,0,0,,4.214439327,16.07588617,15.71834879
22-11-2004,82.235,84.75,80.655,82.55,24736400,82.7025,4.095,0.005,100.8,82.635,87.56428571,86.49530006,84.43140815,-0.24,2.605,0,2.605,,4.205907946,18.10605685,16.91844859
23-11-2004,83.985,85.415,83.25,83.76,24826600,84.3325,2.165,-0.685,95.2,80.655,86.70178571,86.13059339,84.38167421,0.665,-2.595,0.665,0,,4.060128807,11.93095896,15.37096733
24-11-2004,87.41,88.605,86.255,87.38,30562000,87.43,2.35,-0.065,94.9,80.655,86.34678571,86.29718093,84.60377242,3.19,-3.005,3.19,0,,3.93797675,7.918706892,12.65190757
26-11-2004,87.9,90.015,87.66,89.695,12960200,88.8375,2.355,1.755,94.9,80.655,86.70535714,86.75022348,84.98090039,1.41,-1.405,1.41,0,,3.824906982,5.588061624,8.479242493
29-11-2004,90.18,91.475,88.755,90.525,21333200,90.115,2.72,0.5825,94.9,80.655,87.00892857,87.25352701,85.39157443,1.46,-1.095,1.46,0,,3.745985055,4.638587749,6.048452088
30-11-2004,90.355,91.5,90.125,90.99,15400000,90.8125,1.375,0.495,94.9,80.655,87.48321429,87.75172341,85.80627262,0.025,-1.37,0.025,0,,3.576628979,4.141729781,4.789459718
01-12-2004,90.975,91.25,89.775,89.98,15728200,90.5125,1.475,-1.03,94.9,80.655,87.91535714,88.04882696,86.11543761,-0.25,0.35,0,0.35,,3.426512624,5.128739706,4.636352412
02-12-2004,89.95,90.755,89.275,89.7,12521800,90.015,1.48,-0.44,94.9,80.655,87.78607143,88.26898336,86.38096075,-0.495,0.5,0,0.5,,3.287476008,5.454164044,4.908211177
03-12-2004,89.975,90.53,88.8,90.2,11738400,89.665,1.73,0.6475,94.16,80.655,87.72892857,88.52645225,86.66385255,-0.225,0.475,0,0.475,,3.176227721,4.234727978,4.939210576
06-12-2004,89.565,90.35,88.01,88.145,12508000,89.18,2.34,-1.745,91.5,80.655,87.4225,88.47559195,86.77356717,-0.18,0.79,0,0.79,,3.11649717,3.598048153,4.428980058
07-12-2004,88,88.1,85.275,85.715,13741800,86.6875,2.825,-2.115,91.5,80.655,87.38285714,88.10751302,86.69515479,-2.25,2.735,0,2.735,,3.095675943,6.179565241,4.670780457
08-12-2004,85.175,86.84,84.365,84.99,15083600,85.6025,2.475,-0.705,91.5,80.655,87.29285714,87.69184462,86.56884703,-1.26,0.91,0,0.91,,3.051341948,7.060354645,5.612656013
09-12-2004,85.125,86.75,84.235,86.715,15308000,85.4925,2.515,2.0175,91.5,80.655,87.50321429,87.56159867,86.57967317,-0.09,0.13,0,0.13,,3.013031808,5.347414299,6.195778061
10-12-2004,86.715,87.44,85.645,85.825,8634400,86.5425,1.795,-1.1625,91.5,80.655,87.58357143,87.33005218,86.52377146,0.69,-1.41,0.69,0,,2.926029536,6.124376096,6.17738168
13-12-2004,86.085,86.59,84.725,85.225,9637200,85.6575,1.865,-0.8625,91.5,83.25,87.77464286,87.04937856,86.42756617,-0.85,0.92,0,0.92,,2.850241712,6.793882799,6.088557731
14-12-2004,85.5,89.41,84.8,89.345,22176800,87.105,4.61,4.1625,91.5,84.235,88.17357143,87.35546142,86.64367238,2.82,-0.075,2.82,0,,2.975938733,2.467439531,5.128566142
15-12-2004,88.995,90.345,88.33,89.89,22942000,89.3375,2.015,1,91.5,84.235,88.35285714,87.69339989,86.88414109,0.935,-3.53,0.935,0,,2.907300252,1.779005525,3.680109285
16-12-2004,88.475,90.245,87.975,88.235,17145600,89.11,2.27,-0.995,91.5,84.235,88.24857143,87.76561324,86.98420471,-0.1,0.355,0,0.355,,2.861778805,3.529920536,2.592121864
17-12-2004,88.38,90.25,88.275,90.04,14772400,89.2625,1.975,1.6075,91.5,84.235,88.21392857,88.06886481,87.21055992,0.005,-0.3,0.005,0,,2.798437462,1.624162194,2.311029418
20-12-2004,91,94.23,90.935,92.51,19669000,92.5825,3.295,0.6825,91.25,84.235,88.3225,88.66101617,87.60311103,3.98,-2.66,3.98,0,,2.833906215,-1.391227537,1.254285064
21-12-2004,93.155,93.94,91.7,91.875,11032600,92.82,2.24,-1.585,94.23,84.235,88.45785714,89.08954735,87.91954725,-0.29,-0.765,0,0,,2.791484342,2.457861504,0.896932053
22-12-2004,91.95,93.425,91.505,93.15,7814000,92.465,1.92,1.285,94.23,84.235,88.70428571,89.63094103,88.3069882,-0.515,0.195,0,0.195,,2.729235461,1.161977514,0.742870493
23-12-2004,93.725,94.3,93,93.95,7229200,93.65,1.3,0.4125,94.23,84.235,88.97214286,90.20681556,88.72498907,0.875,-1.495,0.875,0,,2.627147214,0.298451781,1.306096933
27-12-2004,94.575,96.65,94.55,95.955,12208200,95.6,2.1,1.045,94.3,84.235,89.53,90.97324015,89.26054544,2.35,-1.55,2.35,0,,2.589493841,-1.774703769,-0.104758158
28-12-2004,96.055,96.775,95.505,96.38,8291600,96.14,1.27,0.4025,96.65,84.235,90.29178571,91.69414147,89.78791244,0.125,-0.955,0.125,0,,2.495244281,0.280526767,-0.398575074
29-12-2004,95.89,96.76,95.89,96.45,5356200,96.325,0.87,0.405,96.775,84.235,91.11035714,92.32825594,90.28140041,-0.015,-0.385,0,0,,2.379155404,0.33724188,-0.385645041
30-12-2004,96.485,99.115,95.925,98.8,11808600,97.52,3.19,2.4375,96.775,84.725,91.97357143,93.19115515,90.91240779,2.355,-0.035,2.355,0,,2.437072875,-2.146548297,-0.509593217
31-12-2004,99.62,99.94,96.28,96.395,15337000,98.11,3.66,-3.3275,99.115,84.725,92.72857143,93.61833446,91.31852573,0.825,-0.355,0.825,0,,2.524424813,2.65514801,0.281947198
03-01-2005,98.7,101.82,97.73,101.36,31688400,99.775,4.09,2.915,99.94,84.8,93.88107143,94.65055653,92.06233864,1.88,-1.45,1.88,0,,2.636251612,-1.463540325,-0.318313537
04-01-2005,100.7,101.46,96.74,97.25,27511800,99.1,4.72,-3.575,101.82,87.975,94.44571429,94.99714899,92.44660985,-0.36,0.99,0,0.99,,2.785090782,4.336069073,1.84255892
05-01-2005,96.725,98.45,96.115,96.755,16473200,97.2825,2.335,-0.5125,101.82,87.975,94.93607143,95.23152913,92.76574986,-3.01,0.625,0,0.625,,2.752941441,4.949551706,2.607360152
06-01-2005,97.54,97.95,93.86,94.275,20774200,95.905,4.09,-3.2625,101.82,88.275,95.3675,95.10399191,92.87754617,-0.5,2.255,0,2.255,,2.848445623,7.1800728,5.488564527
07-01-2005,95.32,97.125,94.39,96.925,19325800,95.7575,2.735,1.97,101.82,90.935,95.85928571,95.34679299,93.17735756,-0.825,-0.53,0,0,,2.840342365,4.90235353,5.677326012
10-01-2005,97.25,99.05,95.915,97.53,15079200,97.4825,3.135,0.1875,101.82,91.505,96.21785714,95.63788726,93.49977552,1.925,-1.525,1.925,0,,2.861389339,4.221090694,5.434505675
11-01-2005,97.81,98.855,96.59,96.77,13917400,97.7225,2.265,-1.4725,101.82,91.505,96.5675,95.78883562,93.74201437,-0.195,-0.675,0,0,,2.8187901,4.889028729,4.670824318
12-01-2005,97.165,97.965,95.25,97.69,16355600,96.6075,2.715,1.345,101.82,93,96.89178571,96.04232421,94.03445775,-0.89,1.34,0,1.34,,2.811376522,4.110475243,4.406864889
13-01-2005,97.69,98.695,97.025,97.665,13698800,97.86,1.67,-0.2075,101.82,93.86,97.15714286,96.25868098,94.30338681,0.73,-1.775,0.73,0,,2.729849627,4.072431452,4.357311808
14-01-2005,98,100,97.065,99.98,19280600,98.5325,2.935,2.4375,101.82,93.86,97.44464286,96.75485685,94.72387667,1.305,-0.04,1.305,0,,2.744503225,1.851432596,3.344779764
18-01-2005,100.48,102.51,99.33,101.95,26345200,100.92,3.18,1.765,101.82,93.86,97.8425,97.4475426,95.25914507,2.51,-2.265,2.51,0,,2.775610138,-0.129928539,1.931311836
19-01-2005,102.32,102.65,98.355,98.65,22515400,100.5025,4.295,-3.6875,102.51,93.86,97.99964286,97.60787026,95.51031951,0.14,0.975,0,0.975,,2.884137985,3.634737164,1.78541374
20-01-2005,96.25,98.125,96,96.96,18003200,97.0625,2.125,0.2525,102.65,93.86,97.86821429,97.52148755,95.61770325,-4.525,2.355,0,2.355,,2.829913843,5.556776288,3.020528304
21-01-2005,97.27,97.68,94.06,94.14,18516800,95.87,3.62,-3.295,102.65,93.86,97.70714286,97.07062255,95.50824375,-0.445,1.94,0,1.94,,2.886348569,8.032469678,5.74132771
24-01-2005,94.345,94.665,90.16,90.36,28045400,92.4125,4.505,-4.045,102.65,93.86,96.92142857,96.17587287,95.12689236,-3.015,3.9,0,3.9,,3.001966528,11.51881531,8.36935376
25-01-2005,90.97,91.12,88.145,88.56,21318400,89.6325,2.975,-2.2775,102.65,90.16,96.30071429,95.16042316,94.64045589,-3.545,2.015,0,2.015,,3.000040347,13.42831955,10.99320152
26-01-2005,89.635,94.705,89.575,94.62,24615800,92.14,5.13,4.9725,102.65,88.145,96.14821429,95.08836674,94.63894064,3.585,-1.43,3.585,0,,3.152180323,8.220931125,11.056022
27-01-2005,94.38,94.43,92.6,94.04,13254800,93.515,1.83,0.355,102.65,88.145,96.13142857,94.94858451,94.59457466,-0.275,-3.025,0,0,,3.057738871,8.416833667,10.02202812
